"topic_url","image_url","local_file","status"
"https://www.geigerzaehlerforum.de/index.php/topic,1972.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/drinks.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000118_drinks.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1975.0.html","https://www.geigerzaehlerforum.de/index.php?action=dlattach;attach=11456",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000119_index.php","error: Der Remoteserver hat einen Fehler zurückgegeben: (404) Nicht gefunden."
"https://www.geigerzaehlerforum.de/index.php/topic,1975.0.html","https://www.geigerzaehlerforum.de/index.php?action=dlattach;attach=11384",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000120_index.php","error: Der Remoteserver hat einen Fehler zurückgegeben: (404) Nicht gefunden."
"https://www.geigerzaehlerforum.de/index.php/topic,2130.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_786_1704309275.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000121_avatar_786_1704309275.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2316.0.html","https://mapy.geology.cz/arcgis/rest/services/Popularizace/pozustatky_po_tezbe/MapServer/0/212/attachments/3776",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000122_3776","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2316.0.html","https://mapy.geology.cz/arcgis/rest/services/Popularizace/pozustatky_po_tezbe/MapServer/0/212/attachments/3775",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000123_3775","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2316.0.html","https://mapy.geology.cz/arcgis/rest/services/Popularizace/pozustatky_po_tezbe/MapServer/0/6079/attachments/18812",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000124_18812","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2316.0.html","https://mapy.geology.cz/arcgis/rest/services/Popularizace/pozustatky_po_tezbe/MapServer/0/295/attachments/3965",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000125_3965","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2316.0.html","https://mapy.geology.cz/arcgis/rest/services/Popularizace/pozustatky_po_tezbe/MapServer/0/747/attachments/19789",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000126_19789","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2316.0.html","https://mapy.geology.cz/arcgis/rest/services/Popularizace/pozustatky_po_tezbe/MapServer/0/790/attachments/21247",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000127_21247","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,245.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_71_1574878171.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000128_avatar_71_1574878171.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,245.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_264_1625173787.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000129_avatar_264_1625173787.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2493.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/popcorm2.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000130_popcorm2.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2511.0.html","https://www.geigerzaehlerforum.de/Themes/default/images/post/question.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000131_question.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2660.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_709_1694083850.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000132_avatar_709_1694083850.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2660.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_872_1757700120.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000133_avatar_872_1757700120.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2686.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/bomb.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000134_bomb.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2728.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_28_1718643648.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000135_avatar_28_1718643648.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,2736.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_255_1743189177.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000136_avatar_255_1743189177.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,3036.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1514_1764837215.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000137_avatar_1514_1764837215.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,3123.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/pioneer.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000138_pioneer.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,3134.0.html","https://upload.wikimedia.org/wikipedia/commons/2/2f/Geomap_Germany.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000139_Geomap_Germany.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,3146.0.html","https://www.geigerzaehlerforum.de/index.php?action=dlattach;fs=83486;attach=40499;preview;image",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000140_index.php","error: Der Remoteserver hat einen Fehler zurückgegeben: (404) Nicht gefunden."
"https://www.geigerzaehlerforum.de/index.php/topic,321.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_403_1651072091.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000141_avatar_403_1651072091.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,321.30.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/heat.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000142_heat.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,322.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_47_1711706433.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000143_avatar_47_1711706433.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,322.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_94_1587143590.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000144_avatar_94_1587143590.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,322.0.html","http://s8319.pcdn.co/wp-content/uploads/2016/01/P1520773.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000145_P1520773.jpg","error: Der Remoteserver hat einen Fehler zurückgegeben: (403) Unzulässig."
"https://www.geigerzaehlerforum.de/index.php/topic,329.45.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/lazy.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000146_lazy.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,37.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/boast.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000147_boast.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,37.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/ok.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000148_ok.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,37.30.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/beach.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000149_beach.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,398.0.html","https://www.bundesbank.de/resource/blob/644422/2b5db2c5c52e17af2d22373becf5d511/mL/0010-1971-rs-data.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000150_0010-1971-rs-data.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,407.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/music.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000151_music.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,480.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_101_1599213165.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000152_avatar_101_1599213165.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,527.15.html","http://www.saphymo.de/photos/ecatalogue/229-2/umgebungsuberwachung-gammatracer.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000153_umgebungsuberwachung-gammatracer.jpg","error: Der Remoteserver hat einen Fehler zurückgegeben: (500) Interner Serverfehler."
"https://www.geigerzaehlerforum.de/index.php/topic,719.45.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/preved.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000154_preved.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,719.45.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_56_1618839851.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000155_avatar_56_1618839851.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,732.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/wacko.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000156_wacko.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,812.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/buba_phone.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000157_buba_phone.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,856.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/on_the_quiet.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000158_on_the_quiet.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,856.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/sarcastic_hand.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000159_sarcastic_hand.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,920.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_339_1640268353.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000160_avatar_339_1640268353.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,920.0.html","https://www.untergrund-brandenburg.de/galleryv3/var/albums/gssd/stolzenhain/P1000153.JPG?m=1395049319",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000161_P1000153.JPG","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,920.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/girl_devil.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000162_girl_devil.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,93.15.html","https://www.nist.gov/sites/default/files/images/pml/general/curie/radspec_1.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000163_radspec_1.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,949.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/pardon.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000164_pardon.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,949.30.html","https://www.geigerzaehlerforum.de/index.php?action=dlattach;fs=77044;attach=42103;preview;image",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000165_index.php","error: Der Remoteserver hat einen Fehler zurückgegeben: (404) Nicht gefunden."
"https://www.geigerzaehlerforum.de/index.php/topic,949.45.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/boredom.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000166_boredom.gif","ok"
